Ligand,Score
CHEMBL1079604_preprocessed_conf5_out.sdf,-3.241
CHEMBL112570_preprocessed_conf5_out.sdf,-3.988
CHEMBL2106111_preprocessed_conf2_out.sdf,-1.988
CHEMBL513_preprocessed_conf6_out.sdf,-2.494
CHEMBL1189432_preprocessed_conf6_out.sdf,-4.109
CHEMBL1201065_preprocessed_conf0_out.sdf,-3.217
CHEMBL1191_preprocessed_conf2_out.sdf,-2.994
CHEMBL1735_preprocessed_conf2_out.sdf,-4.287
CHEMBL3989543_preprocessed_conf7_out.sdf,-3.874
CHEMBL1082607_preprocessed_conf2_out.sdf,-4.359
CHEMBL3655081_preprocessed_conf2_out.sdf,-3.075
CHEMBL4559134_preprocessed_conf8_out.sdf,-4.071
CHEMBL1201201_preprocessed_conf6_out.sdf,-3.099
CHEMBL3544974_preprocessed_conf7_out.sdf,-3.916
CHEMBL1201245_preprocessed_conf9_out.sdf,-3.308
CHEMBL1559_preprocessed_conf8_out.sdf,-3.385
CHEMBL1200461_preprocessed_conf3_out.sdf,-2.841
CHEMBL863_preprocessed_conf7_out.sdf,-1.942
CHEMBL1289926_preprocessed_conf6_out.sdf,-4.056
CHEMBL1025_preprocessed_conf5_out.sdf,-2.653
CHEMBL2107825_preprocessed_conf8_out.sdf,-3.705
CHEMBL2107381_preprocessed_conf7_out.sdf,-3.155
CHEMBL3989558_preprocessed_conf2_out.sdf,-3.488
CHEMBL728_preprocessed_conf0_out.sdf,-3.534
CHEMBL498_preprocessed_conf2_out.sdf,-3.231
CHEMBL1144_preprocessed_conf1_out.sdf,-3.92
CHEMBL919_preprocessed_conf5_out.sdf,-3.631
CHEMBL28333_preprocessed_conf9_out.sdf,-3.615
CHEMBL5095049_preprocessed_conf2_out.sdf,-4.354
CHEMBL3989478_preprocessed_conf8_out.sdf,-3.686
CHEMBL5315117_preprocessed_conf0_out.sdf,-2.917
CHEMBL1237066_preprocessed_conf6_out.sdf,-2.476
CHEMBL2105613_preprocessed_conf8_out.sdf,-2.938
CHEMBL1196_preprocessed_conf6_out.sdf,-3.116
CHEMBL567_preprocessed_conf8_out.sdf,-4.125
CHEMBL1200339_preprocessed_conf3_out.sdf,-2.616
CHEMBL1201189_preprocessed_conf3_out.sdf,-0.733
CHEMBL1201733_preprocessed_conf5_out.sdf,-3.617
CHEMBL3989695_preprocessed_conf9_out.sdf,-3.124
CHEMBL1200686_preprocessed_conf0_out.sdf,-4.135
CHEMBL4071161_preprocessed_conf2_out.sdf,-4.326
CHEMBL3833322_preprocessed_conf0_out.sdf,-1.554
CHEMBL422_preprocessed_conf1_out.sdf,-3.905
CHEMBL1576_preprocessed_conf0_out.sdf,-3.801
CHEMBL2107831_preprocessed_conf4_out.sdf,-3.482
CHEMBL4303214_preprocessed_conf1_out.sdf,-3.669
CHEMBL1072_preprocessed_conf5_out.sdf,-3.812
CHEMBL1200821_preprocessed_conf8_out.sdf,-2.738
CHEMBL1722_preprocessed_conf4_out.sdf,-3.625
CHEMBL1477036_preprocessed_conf9_out.sdf,-3.591
CHEMBL12713_preprocessed_conf5_out.sdf,-3.946
CHEMBL207538_preprocessed_conf4_out.sdf,-3.711
CHEMBL2142890_preprocessed_conf2_out.sdf,-2.882
CHEMBL4301162_preprocessed_conf3_out.sdf,-3.918
CHEMBL1198857_preprocessed_conf4_out.sdf,-3.944
CHEMBL3305985_preprocessed_conf5_out.sdf,-4.728
CHEMBL25105_preprocessed_conf5_out.sdf,-3.731
CHEMBL453514_preprocessed_conf6_out.sdf,-3.31
CHEMBL985_preprocessed_conf4_out.sdf,-1.805
CHEMBL1098_preprocessed_conf2_out.sdf,-3.298
CHEMBL1691_preprocessed_conf5_out.sdf,-3.497
CHEMBL1201120_preprocessed_conf5_out.sdf,-3.108
CHEMBL979_preprocessed_conf6_out.sdf,-2.974
CHEMBL1201218_preprocessed_conf4_out.sdf,-3.364
CHEMBL3989571_preprocessed_conf5_out.sdf,-3.004
CHEMBL1442422_preprocessed_conf7_out.sdf,-3.612
CHEMBL1434513_preprocessed_conf8_out.sdf,-2.76
CHEMBL1200800_preprocessed_conf4_out.sdf,-1.871
CHEMBL1685_preprocessed_conf4_out.sdf,-3.389
CHEMBL2303621_preprocessed_conf3_out.sdf,-3.756
CHEMBL628_preprocessed_conf7_out.sdf,-3.218
CHEMBL1024_preprocessed_conf8_out.sdf,-2.348
CHEMBL2106794_preprocessed_conf7_out.sdf,-3.629
CHEMBL972_preprocessed_conf4_out.sdf,-3.129
CHEMBL998_preprocessed_conf4_out.sdf,-4.506
CHEMBL426559_preprocessed_conf9_out.sdf,-4.151
CHEMBL3989511_preprocessed_conf5_out.sdf,-3.143
CHEMBL5095420_preprocessed_conf1_out.sdf,-2.239
CHEMBL3237547_preprocessed_conf1_out.sdf,-2.927
CHEMBL5314600_preprocessed_conf0_out.sdf,-4.844
CHEMBL3833388_preprocessed_conf4_out.sdf,-3.604
CHEMBL396778_preprocessed_conf9_out.sdf,-4.019
CHEMBL1200813_preprocessed_conf9_out.sdf,-3.513
CHEMBL75435_preprocessed_conf1_out.sdf,-3.842
CHEMBL1434513_preprocessed_conf3_out.sdf,-2.729
CHEMBL471737_preprocessed_conf4_out.sdf,-3.617
CHEMBL1274_preprocessed_conf7_out.sdf,-3.359
CHEMBL1200757_preprocessed_conf5_out.sdf,-4.128
CHEMBL717_preprocessed_conf9_out.sdf,-4.339
CHEMBL521686_preprocessed_conf3_out.sdf,-4.525
CHEMBL1095930_preprocessed_conf8_out.sdf,-3.649
CHEMBL1200854_preprocessed_conf4_out.sdf,-4.298
CHEMBL229128_preprocessed_conf0_out.sdf,-2.859
CHEMBL4297516_preprocessed_conf2_out.sdf,-4.004
CHEMBL501_preprocessed_conf2_out.sdf,-2.864
CHEMBL1200757_preprocessed_conf2_out.sdf,-4.362
CHEMBL41_preprocessed_conf9_out.sdf,-4.258
CHEMBL1697838_preprocessed_conf9_out.sdf,-3.164
CHEMBL15677_preprocessed_conf5_out.sdf,-3.877
CHEMBL2068884_preprocessed_conf4_out.sdf,-2.319
CHEMBL383675_preprocessed_conf6_out.sdf,-5.231
CHEMBL3989507_preprocessed_conf2_out.sdf,-2.869
CHEMBL1678_preprocessed_conf9_out.sdf,-4.315
CHEMBL2105675_preprocessed_conf7_out.sdf,-2.403
CHEMBL1201220_preprocessed_conf0_out.sdf,-2.867
CHEMBL1698_preprocessed_conf5_out.sdf,-3.185
CHEMBL189963_preprocessed_conf6_out.sdf,-3.899
CHEMBL1200467_preprocessed_conf5_out.sdf,-3.39
CHEMBL3085436_preprocessed_conf1_out.sdf,-4.233
CHEMBL419_preprocessed_conf8_out.sdf,-2.686
CHEMBL1201780_preprocessed_conf0_out.sdf,-2.568
CHEMBL2111101_preprocessed_conf8_out.sdf,-3.644
CHEMBL4435170_preprocessed_conf9_out.sdf,-4.044
CHEMBL1677_preprocessed_conf4_out.sdf,-3.177
CHEMBL1234_preprocessed_conf2_out.sdf,-3.695
CHEMBL1200701_preprocessed_conf9_out.sdf,-3.335
CHEMBL638_preprocessed_conf6_out.sdf,-3.444
CHEMBL74_preprocessed_conf0_out.sdf,-3.882
CHEMBL95889_preprocessed_conf3_out.sdf,-2.148
CHEMBL1201060_preprocessed_conf5_out.sdf,-4.037
CHEMBL502135_preprocessed_conf5_out.sdf,-1.972
CHEMBL103_preprocessed_conf4_out.sdf,-3.819
CHEMBL1741134_preprocessed_conf6_out.sdf,-3.562
CHEMBL1341_preprocessed_conf7_out.sdf,-2.387
CHEMBL1696_preprocessed_conf5_out.sdf,-3.803
CHEMBL3391662_preprocessed_conf5_out.sdf,-4.069
CHEMBL647_preprocessed_conf0_out.sdf,-2.935
CHEMBL3301611_preprocessed_conf9_out.sdf,-2.209
CHEMBL1200638_preprocessed_conf6_out.sdf,-3.562
CHEMBL3668014_preprocessed_conf1_out.sdf,-3.214
CHEMBL5314588_preprocessed_conf4_out.sdf,-3.836
CHEMBL2003538_preprocessed_conf7_out.sdf,-3.753
CHEMBL2107381_preprocessed_conf1_out.sdf,-3.625
CHEMBL3989408_preprocessed_conf9_out.sdf,-3.441
CHEMBL1200612_preprocessed_conf3_out.sdf,-3.604
CHEMBL1200826_preprocessed_conf6_out.sdf,-1.753
CHEMBL553_preprocessed_conf4_out.sdf,-3.881
CHEMBL645_preprocessed_conf8_out.sdf,-3.145
CHEMBL1201152_preprocessed_conf9_out.sdf,-4.03
CHEMBL1237055_preprocessed_conf0_out.sdf,-3.518
CHEMBL398440_preprocessed_conf8_out.sdf,-2.904
CHEMBL1037_preprocessed_conf0_out.sdf,-3.077
CHEMBL1201172_preprocessed_conf4_out.sdf,-3.095
CHEMBL3140361_preprocessed_conf3_out.sdf,-2.835
CHEMBL1581_preprocessed_conf6_out.sdf,-4.1
CHEMBL2068408_preprocessed_conf5_out.sdf,-1.562
CHEMBL1223_preprocessed_conf5_out.sdf,-3.257
CHEMBL141305_preprocessed_conf0_out.sdf,-3.759
CHEMBL70418_preprocessed_conf8_out.sdf,-3.651
CHEMBL1528839_preprocessed_conf0_out.sdf,-3.295
CHEMBL5315056_preprocessed_conf6_out.sdf,-3.755
CHEMBL607_preprocessed_conf2_out.sdf,-3.056
CHEMBL1619_preprocessed_conf3_out.sdf,-3.056
CHEMBL1200710_preprocessed_conf7_out.sdf,-3.848
CHEMBL182_preprocessed_conf9_out.sdf,-3.241
CHEMBL167150_preprocessed_conf8_out.sdf,-2.131
CHEMBL2111157_preprocessed_conf4_out.sdf,-3.595
CHEMBL625_preprocessed_conf5_out.sdf,-2.754
CHEMBL109_preprocessed_conf9_out.sdf,-2.99
CHEMBL2138684_preprocessed_conf8_out.sdf,-3.367
CHEMBL4303288_preprocessed_conf3_out.sdf,-3.321
CHEMBL544_preprocessed_conf0_out.sdf,-2.755
CHEMBL2104613_preprocessed_conf2_out.sdf,-3.593
CHEMBL682_preprocessed_conf4_out.sdf,-3.83
CHEMBL15891_preprocessed_conf4_out.sdf,-2.423
CHEMBL3545367_preprocessed_conf7_out.sdf,-4.126
CHEMBL2110848_preprocessed_conf1_out.sdf,-3.639
CHEMBL1200779_preprocessed_conf6_out.sdf,-4.234
CHEMBL2103743_preprocessed_conf1_out.sdf,-3.653
CHEMBL425_preprocessed_conf7_out.sdf,-3.653
CHEMBL2110372_preprocessed_conf6_out.sdf,-2.999
CHEMBL1201019_preprocessed_conf6_out.sdf,-3.066
CHEMBL3991065_preprocessed_conf3_out.sdf,-5.493
CHEMBL1106_preprocessed_conf1_out.sdf,-4.439
CHEMBL1200335_preprocessed_conf4_out.sdf,-4.413
CHEMBL2219416_preprocessed_conf1_out.sdf,-3.495
CHEMBL1200798_preprocessed_conf5_out.sdf,-3.414
CHEMBL1200614_preprocessed_conf8_out.sdf,-3.535
CHEMBL3989915_preprocessed_conf5_out.sdf,-4.412
CHEMBL1201765_preprocessed_conf5_out.sdf,-3.735
CHEMBL1200756_preprocessed_conf5_out.sdf,-2.565
CHEMBL15891_preprocessed_conf5_out.sdf,-2.422
CHEMBL3622821_preprocessed_conf5_out.sdf,-3.775
CHEMBL1200393_preprocessed_conf7_out.sdf,-3.604
CHEMBL1201147_preprocessed_conf6_out.sdf,-3.738
CHEMBL5314366_preprocessed_conf0_out.sdf,-3.565
CHEMBL700_preprocessed_conf8_out.sdf,-3.3
CHEMBL3989403_preprocessed_conf8_out.sdf,-3.278
CHEMBL135400_preprocessed_conf0_out.sdf,-3.431
CHEMBL4297517_preprocessed_conf8_out.sdf,-3.766
CHEMBL1447_preprocessed_conf0_out.sdf,-3.456
CHEMBL3989750_preprocessed_conf8_out.sdf,-2.204
CHEMBL427216_preprocessed_conf2_out.sdf,-3.49
CHEMBL1393_preprocessed_conf5_out.sdf,-3.634
CHEMBL1479_preprocessed_conf9_out.sdf,-4.479
CHEMBL1201068_preprocessed_conf1_out.sdf,-3.808
CHEMBL707_preprocessed_conf2_out.sdf,-3.668
CHEMBL550495_preprocessed_conf8_out.sdf,-3.235
CHEMBL3989514_preprocessed_conf1_out.sdf,-4.098
CHEMBL75753_preprocessed_conf7_out.sdf,-3.098
CHEMBL1133_preprocessed_conf4_out.sdf,-3.992
CHEMBL444_preprocessed_conf8_out.sdf,-3.011
CHEMBL282724_preprocessed_conf5_out.sdf,-3.739
CHEMBL465_preprocessed_conf1_out.sdf,-4.25
CHEMBL3989567_preprocessed_conf4_out.sdf,-3.689
CHEMBL1241951_preprocessed_conf8_out.sdf,-3.875
CHEMBL777_preprocessed_conf2_out.sdf,-3.165
CHEMBL1200542_preprocessed_conf4_out.sdf,-3.946
CHEMBL1683_preprocessed_conf8_out.sdf,-3.739
CHEMBL37744_preprocessed_conf5_out.sdf,-3.356
CHEMBL3833301_preprocessed_conf4_out.sdf,-2.631
CHEMBL1566_preprocessed_conf4_out.sdf,-3.452
CHEMBL1330792_preprocessed_conf2_out.sdf,-2.605
CHEMBL1314751_preprocessed_conf6_out.sdf,-3.512
CHEMBL878_preprocessed_conf3_out.sdf,-3.911
CHEMBL1200906_preprocessed_conf9_out.sdf,-3.376
CHEMBL1201190_preprocessed_conf4_out.sdf,-3.504
CHEMBL3099695_preprocessed_conf3_out.sdf,-3.355
CHEMBL41286_preprocessed_conf7_out.sdf,-4.064
CHEMBL595_preprocessed_conf2_out.sdf,-3.769
CHEMBL1200449_preprocessed_conf7_out.sdf,-3.679
CHEMBL3989646_preprocessed_conf8_out.sdf,-3.002
CHEMBL74_preprocessed_conf6_out.sdf,-4.327
CHEMBL92401_preprocessed_conf1_out.sdf,-2.69
CHEMBL1599768_preprocessed_conf2_out.sdf,-4.264
CHEMBL2106419_preprocessed_conf8_out.sdf,-4.19
CHEMBL3181947_preprocessed_conf9_out.sdf,-3.487
CHEMBL3187365_preprocessed_conf5_out.sdf,-3.894
CHEMBL5314362_preprocessed_conf4_out.sdf,-3.041
CHEMBL250270_preprocessed_conf1_out.sdf,-4.371
CHEMBL554_preprocessed_conf7_out.sdf,-4.374
CHEMBL3989509_preprocessed_conf1_out.sdf,-3.654
CHEMBL2146102_preprocessed_conf3_out.sdf,-2.828
CHEMBL1200366_preprocessed_conf1_out.sdf,-3.81
CHEMBL302795_preprocessed_conf8_out.sdf,-3.457
CHEMBL964_preprocessed_conf5_out.sdf,-2.03
CHEMBL1200822_preprocessed_conf6_out.sdf,-3.685
CHEMBL4435170_preprocessed_conf0_out.sdf,-3.767
CHEMBL2063090_preprocessed_conf1_out.sdf,-4.732
CHEMBL54349_preprocessed_conf5_out.sdf,-3.66
CHEMBL1201068_preprocessed_conf9_out.sdf,-3.606
CHEMBL863_preprocessed_conf9_out.sdf,-2.0
CHEMBL1200365_preprocessed_conf5_out.sdf,-3.068
CHEMBL481_preprocessed_conf0_out.sdf,-3.929
CHEMBL2104973_preprocessed_conf1_out.sdf,-3.818
CHEMBL896_preprocessed_conf2_out.sdf,-3.452
CHEMBL1200503_preprocessed_conf3_out.sdf,-3.966
CHEMBL2105345_preprocessed_conf1_out.sdf,-3.559
CHEMBL1201019_preprocessed_conf9_out.sdf,-3.074
CHEMBL1089221_preprocessed_conf2_out.sdf,-3.834
CHEMBL1697841_preprocessed_conf4_out.sdf,-2.856
CHEMBL86304_preprocessed_conf5_out.sdf,-3.417
CHEMBL1511957_preprocessed_conf8_out.sdf,-3.818
CHEMBL487253_preprocessed_conf3_out.sdf,-3.367
CHEMBL1234_preprocessed_conf4_out.sdf,-3.348
CHEMBL1200802_preprocessed_conf9_out.sdf,-2.974
CHEMBL406393_preprocessed_conf9_out.sdf,-3.909
CHEMBL62193_preprocessed_conf3_out.sdf,-3.328
CHEMBL1537_preprocessed_conf1_out.sdf,-3.779
CHEMBL1946170_preprocessed_conf3_out.sdf,-3.927
CHEMBL2105395_preprocessed_conf2_out.sdf,-3.941
CHEMBL224325_preprocessed_conf5_out.sdf,-3.272
CHEMBL1623992_preprocessed_conf1_out.sdf,-3.619
CHEMBL297302_preprocessed_conf7_out.sdf,-4.523
CHEMBL641_preprocessed_conf2_out.sdf,-3.543
CHEMBL288441_preprocessed_conf8_out.sdf,-3.822
CHEMBL211456_preprocessed_conf7_out.sdf,-3.077
CHEMBL1201261_preprocessed_conf2_out.sdf,-3.792
CHEMBL1587_preprocessed_conf8_out.sdf,-3.454
CHEMBL2106155_preprocessed_conf4_out.sdf,-3.488
CHEMBL1650818_preprocessed_conf1_out.sdf,-3.606
CHEMBL10878_preprocessed_conf1_out.sdf,-3.751
CHEMBL254328_preprocessed_conf1_out.sdf,-4.137
CHEMBL112_preprocessed_conf5_out.sdf,-2.916
CHEMBL544665_preprocessed_conf5_out.sdf,-3.749
CHEMBL2105748_preprocessed_conf0_out.sdf,-3.37
CHEMBL479_preprocessed_conf8_out.sdf,-4.841
CHEMBL1446650_preprocessed_conf2_out.sdf,-3.615
CHEMBL1096_preprocessed_conf7_out.sdf,-3.875
CHEMBL1200491_preprocessed_conf1_out.sdf,-4.166
CHEMBL1201018_preprocessed_conf2_out.sdf,-3.569
CHEMBL1520_preprocessed_conf1_out.sdf,-3.712
CHEMBL504_preprocessed_conf7_out.sdf,-1.481
CHEMBL1771_preprocessed_conf6_out.sdf,-3.566
CHEMBL1689772_preprocessed_conf4_out.sdf,-4.093
CHEMBL566315_preprocessed_conf8_out.sdf,-3.906
CHEMBL459_preprocessed_conf5_out.sdf,-3.025
CHEMBL494_preprocessed_conf5_out.sdf,-4.43
CHEMBL1278_preprocessed_conf0_out.sdf,-3.397
CHEMBL2355333_preprocessed_conf4_out.sdf,-3.619
CHEMBL1200715_preprocessed_conf5_out.sdf,-3.771
CHEMBL1257040_preprocessed_conf5_out.sdf,-3.646
CHEMBL1076347_preprocessed_conf0_out.sdf,-3.58
CHEMBL278020_preprocessed_conf5_out.sdf,-2.694
CHEMBL79_preprocessed_conf9_out.sdf,-3.226
CHEMBL1200802_preprocessed_conf3_out.sdf,-3.453
CHEMBL1201138_preprocessed_conf4_out.sdf,-3.797
CHEMBL532_preprocessed_conf6_out.sdf,-3.929
CHEMBL437_preprocessed_conf6_out.sdf,-3.187
CHEMBL1200472_preprocessed_conf7_out.sdf,-3.664
CHEMBL1083659_preprocessed_conf0_out.sdf,-3.562
CHEMBL471_preprocessed_conf0_out.sdf,-3.266
CHEMBL94454_preprocessed_conf7_out.sdf,-4.038
CHEMBL1412_preprocessed_conf0_out.sdf,-1.694
CHEMBL119423_preprocessed_conf8_out.sdf,-2.38
CHEMBL1200470_preprocessed_conf2_out.sdf,-2.861
CHEMBL557555_preprocessed_conf2_out.sdf,-3.374
CHEMBL1628502_preprocessed_conf8_out.sdf,-3.327
CHEMBL477_preprocessed_conf5_out.sdf,-2.819
CHEMBL695_preprocessed_conf2_out.sdf,-2.427
CHEMBL1189679_preprocessed_conf9_out.sdf,-3.866
CHEMBL1331216_preprocessed_conf5_out.sdf,-3.631
CHEMBL206253_preprocessed_conf8_out.sdf,-4.422
CHEMBL1134_preprocessed_conf5_out.sdf,-2.849
CHEMBL1774461_preprocessed_conf6_out.sdf,-3.64
CHEMBL433_preprocessed_conf9_out.sdf,-3.006
CHEMBL1368_preprocessed_conf3_out.sdf,-1.598
CHEMBL981_preprocessed_conf6_out.sdf,-3.526
CHEMBL597_preprocessed_conf0_out.sdf,-3.377
CHEMBL645_preprocessed_conf5_out.sdf,-3.246
CHEMBL1628233_preprocessed_conf7_out.sdf,-4.617
CHEMBL106_preprocessed_conf9_out.sdf,-3.311
CHEMBL1200328_preprocessed_conf6_out.sdf,-3.82
CHEMBL1200795_preprocessed_conf4_out.sdf,-3.542
CHEMBL5314366_preprocessed_conf5_out.sdf,-3.476
CHEMBL1201071_preprocessed_conf2_out.sdf,-3.954
CHEMBL2106122_preprocessed_conf0_out.sdf,-3.426
CHEMBL1089_preprocessed_conf7_out.sdf,-3.188
CHEMBL1456_preprocessed_conf0_out.sdf,-4.215
CHEMBL1200699_preprocessed_conf0_out.sdf,-4.266
CHEMBL811_preprocessed_conf2_out.sdf,-3.384
CHEMBL1626570_preprocessed_conf5_out.sdf,-3.806
CHEMBL1201080_preprocessed_conf9_out.sdf,-3.541
CHEMBL135400_preprocessed_conf4_out.sdf,-3.416
CHEMBL558_preprocessed_conf2_out.sdf,-2.953
CHEMBL378544_preprocessed_conf8_out.sdf,-3.856
CHEMBL1200672_preprocessed_conf6_out.sdf,-3.81
CHEMBL1201110_preprocessed_conf7_out.sdf,-2.731
CHEMBL1200935_preprocessed_conf2_out.sdf,-3.912
CHEMBL3039596_preprocessed_conf5_out.sdf,-4.094
CHEMBL159_preprocessed_conf4_out.sdf,-3.967
CHEMBL1718_preprocessed_conf7_out.sdf,-3.96
CHEMBL1521_preprocessed_conf1_out.sdf,-3.572
CHEMBL38_preprocessed_conf2_out.sdf,-4.079
CHEMBL1200689_preprocessed_conf5_out.sdf,-1.232
CHEMBL218394_preprocessed_conf1_out.sdf,-3.387
CHEMBL498_preprocessed_conf5_out.sdf,-3.156
CHEMBL1201747_preprocessed_conf8_out.sdf,-3.887
CHEMBL821_preprocessed_conf8_out.sdf,-1.793
CHEMBL295698_preprocessed_conf9_out.sdf,-3.945
CHEMBL89598_preprocessed_conf8_out.sdf,-2.685
CHEMBL65794_preprocessed_conf5_out.sdf,-3.697
CHEMBL1200974_preprocessed_conf7_out.sdf,-3.338
CHEMBL1201056_preprocessed_conf1_out.sdf,-3.554
CHEMBL1200412_preprocessed_conf5_out.sdf,-3.875
CHEMBL607400_preprocessed_conf0_out.sdf,-2.729
CHEMBL1517_preprocessed_conf3_out.sdf,-4.044
CHEMBL1650559_preprocessed_conf0_out.sdf,-3.334
CHEMBL1200370_preprocessed_conf5_out.sdf,-4.141
CHEMBL1200865_preprocessed_conf3_out.sdf,-4.109
CHEMBL3989566_preprocessed_conf2_out.sdf,-3.296
CHEMBL502_preprocessed_conf7_out.sdf,-4.062
CHEMBL927_preprocessed_conf0_out.sdf,-3.479
CHEMBL1082607_preprocessed_conf9_out.sdf,-3.874
CHEMBL3304484_preprocessed_conf6_out.sdf,-3.499
CHEMBL3402762_preprocessed_conf5_out.sdf,-4.712
CHEMBL847_preprocessed_conf3_out.sdf,-3.189
CHEMBL2021423_preprocessed_conf4_out.sdf,-1.587
CHEMBL1072_preprocessed_conf7_out.sdf,-3.434
CHEMBL4297513_preprocessed_conf0_out.sdf,-3.969
CHEMBL53_preprocessed_conf3_out.sdf,-3.95
CHEMBL1201347_preprocessed_conf1_out.sdf,-3.8
CHEMBL108545_preprocessed_conf3_out.sdf,-2.711
CHEMBL1219_preprocessed_conf2_out.sdf,-3.609
CHEMBL603_preprocessed_conf1_out.sdf,-4.203
CHEMBL591_preprocessed_conf9_out.sdf,-3.126
CHEMBL1446_preprocessed_conf2_out.sdf,-3.193
CHEMBL43128_preprocessed_conf9_out.sdf,-3.291
CHEMBL1200760_preprocessed_conf1_out.sdf,-3.644
CHEMBL485253_preprocessed_conf0_out.sdf,-3.968
CHEMBL1536_preprocessed_conf1_out.sdf,-4.362
CHEMBL1742424_preprocessed_conf8_out.sdf,-3.182
CHEMBL149972_preprocessed_conf1_out.sdf,-3.9
CHEMBL1200668_preprocessed_conf7_out.sdf,-1.278
CHEMBL1200712_preprocessed_conf8_out.sdf,-2.936
CHEMBL2105950_preprocessed_conf7_out.sdf,-3.345
CHEMBL2105980_preprocessed_conf5_out.sdf,-3.739
CHEMBL3989973_preprocessed_conf8_out.sdf,-3.994
CHEMBL137_preprocessed_conf2_out.sdf,-2.402
CHEMBL1201173_preprocessed_conf3_out.sdf,-3.753
CHEMBL58510_preprocessed_conf8_out.sdf,-3.266
CHEMBL3561076_preprocessed_conf0_out.sdf,-2.802
CHEMBL42336_preprocessed_conf4_out.sdf,-2.296
CHEMBL1571_preprocessed_conf8_out.sdf,-3.751
CHEMBL1749_preprocessed_conf3_out.sdf,-2.498
CHEMBL712_preprocessed_conf4_out.sdf,-4.181
CHEMBL144673_preprocessed_conf0_out.sdf,-3.182
CHEMBL942_preprocessed_conf0_out.sdf,-3.889
CHEMBL689_preprocessed_conf2_out.sdf,-2.2
CHEMBL1200388_preprocessed_conf8_out.sdf,-3.542
CHEMBL11_preprocessed_conf8_out.sdf,-3.809
CHEMBL1256_preprocessed_conf2_out.sdf,-2.885
CHEMBL2000813_preprocessed_conf0_out.sdf,-3.173
CHEMBL25105_preprocessed_conf0_out.sdf,-3.501
CHEMBL1900528_preprocessed_conf6_out.sdf,-3.14
CHEMBL3989570_preprocessed_conf6_out.sdf,-4.028
CHEMBL220491_preprocessed_conf2_out.sdf,-2.929
CHEMBL1200790_preprocessed_conf4_out.sdf,-2.666
CHEMBL1735_preprocessed_conf4_out.sdf,-4.324
CHEMBL1472_preprocessed_conf9_out.sdf,-3.535
CHEMBL3989920_preprocessed_conf4_out.sdf,-4.248
CHEMBL305906_preprocessed_conf5_out.sdf,-3.644
CHEMBL1241951_preprocessed_conf7_out.sdf,-4.404
CHEMBL9967_preprocessed_conf7_out.sdf,-4.169
CHEMBL1199324_preprocessed_conf4_out.sdf,-4.383
CHEMBL1200696_preprocessed_conf1_out.sdf,-1.585
CHEMBL1201134_preprocessed_conf7_out.sdf,-4.321
CHEMBL2106660_preprocessed_conf4_out.sdf,-2.483
CHEMBL1201234_preprocessed_conf5_out.sdf,-3.308
CHEMBL1763_preprocessed_conf7_out.sdf,-3.194
CHEMBL86715_preprocessed_conf1_out.sdf,-3.757
CHEMBL88_preprocessed_conf0_out.sdf,-2.39
CHEMBL19236_preprocessed_conf6_out.sdf,-2.977
CHEMBL4101807_preprocessed_conf6_out.sdf,-3.699
CHEMBL359744_preprocessed_conf1_out.sdf,-3.782
CHEMBL557555_preprocessed_conf7_out.sdf,-3.333
CHEMBL3989677_preprocessed_conf2_out.sdf,-3.914
CHEMBL5303393_preprocessed_conf3_out.sdf,-2.993
CHEMBL232201_preprocessed_conf2_out.sdf,-3.774
CHEMBL474579_preprocessed_conf7_out.sdf,-3.284
CHEMBL655_preprocessed_conf9_out.sdf,-3.73
CHEMBL3707281_preprocessed_conf3_out.sdf,-1.976
CHEMBL3545252_preprocessed_conf1_out.sdf,-4.732
CHEMBL1200609_preprocessed_conf9_out.sdf,-4.152
CHEMBL3989887_preprocessed_conf9_out.sdf,-3.42
CHEMBL5095505_preprocessed_conf0_out.sdf,-3.083
CHEMBL2355333_preprocessed_conf9_out.sdf,-3.314
CHEMBL227529_preprocessed_conf4_out.sdf,-3.183
CHEMBL1200833_preprocessed_conf5_out.sdf,-3.252
CHEMBL1261_preprocessed_conf0_out.sdf,-2.383
CHEMBL193240_preprocessed_conf2_out.sdf,-3.727
CHEMBL1082_preprocessed_conf8_out.sdf,-3.431
CHEMBL1129_preprocessed_conf3_out.sdf,-3.069
CHEMBL1187_preprocessed_conf1_out.sdf,-1.637
CHEMBL1201006_preprocessed_conf2_out.sdf,-3.559
CHEMBL84_preprocessed_conf8_out.sdf,-3.786
CHEMBL2110367_preprocessed_conf3_out.sdf,-3.408
CHEMBL1200952_preprocessed_conf3_out.sdf,-3.124
CHEMBL1697760_preprocessed_conf9_out.sdf,-3.688
CHEMBL1200351_preprocessed_conf6_out.sdf,-3.248
CHEMBL1197051_preprocessed_conf4_out.sdf,-3.797
CHEMBL1094966_preprocessed_conf6_out.sdf,-3.227
CHEMBL1243_preprocessed_conf1_out.sdf,-4.006
CHEMBL1577_preprocessed_conf1_out.sdf,-3.065
CHEMBL891_preprocessed_conf9_out.sdf,-3.257
CHEMBL231884_preprocessed_conf1_out.sdf,-4.241
CHEMBL3833347_preprocessed_conf9_out.sdf,-2.396
CHEMBL1473_preprocessed_conf9_out.sdf,-4.614
CHEMBL1079_preprocessed_conf8_out.sdf,-3.123
CHEMBL1514715_preprocessed_conf8_out.sdf,-2.456
CHEMBL501_preprocessed_conf9_out.sdf,-2.859
