Ligand,Score
CHEMBL481_preprocessed_conf2_out.sdf,-1.237
CHEMBL545_preprocessed_conf1_out.sdf,-1.683
CHEMBL4299940_preprocessed_conf4_out.sdf,-3.371
CHEMBL1201765_preprocessed_conf6_out.sdf,-4.003
CHEMBL1201152_preprocessed_conf3_out.sdf,-4.106
CHEMBL2106419_preprocessed_conf4_out.sdf,-3.443
CHEMBL888_preprocessed_conf0_out.sdf,-3.331
CHEMBL4297147_preprocessed_conf5_out.sdf,-3.842
CHEMBL3989908_preprocessed_conf1_out.sdf,-4.018
CHEMBL1200706_preprocessed_conf2_out.sdf,-1.102
CHEMBL2103739_preprocessed_conf2_out.sdf,-3.656
CHEMBL1201217_preprocessed_conf2_out.sdf,-3.419
CHEMBL52440_preprocessed_conf6_out.sdf,-4.816
CHEMBL1707007_preprocessed_conf8_out.sdf,-2.512
CHEMBL1134_preprocessed_conf4_out.sdf,-2.669
CHEMBL1200570_preprocessed_conf4_out.sdf,-2.717
CHEMBL673_preprocessed_conf2_out.sdf,-4.017
CHEMBL247951_preprocessed_conf6_out.sdf,-4.098
CHEMBL5314600_preprocessed_conf8_out.sdf,-4.107
CHEMBL2111286_preprocessed_conf1_out.sdf,-2.48
CHEMBL1200705_preprocessed_conf9_out.sdf,-3.604
CHEMBL636_preprocessed_conf7_out.sdf,-3.158
CHEMBL628_preprocessed_conf8_out.sdf,-3.327
CHEMBL848_preprocessed_conf6_out.sdf,-4.628
CHEMBL2355051_preprocessed_conf2_out.sdf,-4.038
CHEMBL2103846_preprocessed_conf7_out.sdf,-4.828
CHEMBL1620_preprocessed_conf5_out.sdf,-5.068
CHEMBL1909282_preprocessed_conf2_out.sdf,-3.492
CHEMBL2103846_preprocessed_conf4_out.sdf,-4.828
CHEMBL3989803_preprocessed_conf8_out.sdf,-3.491
CHEMBL2096633_preprocessed_conf8_out.sdf,-2.155
CHEMBL634_preprocessed_conf3_out.sdf,-2.772
CHEMBL623_preprocessed_conf0_out.sdf,-3.415
CHEMBL1417019_preprocessed_conf3_out.sdf,-3.44
CHEMBL857_preprocessed_conf4_out.sdf,-3.105
CHEMBL2106678_preprocessed_conf9_out.sdf,-3.662
CHEMBL1200832_preprocessed_conf3_out.sdf,-5.121
CHEMBL1201173_preprocessed_conf8_out.sdf,-3.648
CHEMBL515_preprocessed_conf1_out.sdf,-3.776
CHEMBL3989691_preprocessed_conf2_out.sdf,-4.052
CHEMBL1096979_preprocessed_conf8_out.sdf,-2.737
CHEMBL1201065_preprocessed_conf4_out.sdf,-3.729
CHEMBL930_preprocessed_conf1_out.sdf,-2.734
CHEMBL3707306_preprocessed_conf9_out.sdf,-2.776
CHEMBL1201057_preprocessed_conf3_out.sdf,-3.232
CHEMBL435_preprocessed_conf5_out.sdf,-2.988
CHEMBL290106_preprocessed_conf9_out.sdf,-3.815
CHEMBL862_preprocessed_conf5_out.sdf,-4.002
CHEMBL4582651_preprocessed_conf7_out.sdf,-2.148
CHEMBL3188267_preprocessed_conf8_out.sdf,-4.755
CHEMBL1200432_preprocessed_conf2_out.sdf,-4.032
CHEMBL1324714_preprocessed_conf6_out.sdf,-4.937
CHEMBL1201772_preprocessed_conf0_out.sdf,-4.25
CHEMBL1200791_preprocessed_conf3_out.sdf,-4.301
CHEMBL2355839_preprocessed_conf2_out.sdf,-3.294
CHEMBL440_preprocessed_conf0_out.sdf,-4.069
CHEMBL1205_preprocessed_conf3_out.sdf,-3.189
CHEMBL134_preprocessed_conf5_out.sdf,-3.512
CHEMBL929_preprocessed_conf6_out.sdf,-3.23
CHEMBL4208229_preprocessed_conf5_out.sdf,-4.67
CHEMBL1909298_preprocessed_conf3_out.sdf,-3.597
CHEMBL1229211_preprocessed_conf6_out.sdf,-3.58
CHEMBL215645_preprocessed_conf5_out.sdf,-3.772
CHEMBL1889140_preprocessed_conf7_out.sdf,-3.91
CHEMBL1642_preprocessed_conf0_out.sdf,-3.942
CHEMBL590_preprocessed_conf8_out.sdf,-3.946
CHEMBL1421_preprocessed_conf7_out.sdf,-3.118
CHEMBL2142890_preprocessed_conf3_out.sdf,-2.999
CHEMBL360055_preprocessed_conf0_out.sdf,-3.566
CHEMBL1256819_preprocessed_conf5_out.sdf,-4.185
CHEMBL1788132_preprocessed_conf9_out.sdf,-3.669
CHEMBL996_preprocessed_conf8_out.sdf,-3.769
CHEMBL1095777_preprocessed_conf9_out.sdf,-4.968
CHEMBL2147777_preprocessed_conf7_out.sdf,-3.143
CHEMBL462547_preprocessed_conf9_out.sdf,-2.231
CHEMBL617_preprocessed_conf8_out.sdf,-3.674
CHEMBL524004_preprocessed_conf7_out.sdf,-4.856
CHEMBL405_preprocessed_conf8_out.sdf,-3.86
CHEMBL595_preprocessed_conf9_out.sdf,-3.75
CHEMBL115_preprocessed_conf0_out.sdf,-3.009
CHEMBL1201256_preprocessed_conf4_out.sdf,-3.771
CHEMBL1202_preprocessed_conf3_out.sdf,-3.606
CHEMBL1200778_preprocessed_conf6_out.sdf,-3.2
CHEMBL6622_preprocessed_conf3_out.sdf,-3.146
CHEMBL18116_preprocessed_conf3_out.sdf,-3.366
CHEMBL1200710_preprocessed_conf1_out.sdf,-4.011
CHEMBL127_preprocessed_conf3_out.sdf,-2.939
CHEMBL37390_preprocessed_conf5_out.sdf,-2.628
CHEMBL127_preprocessed_conf7_out.sdf,-2.854
CHEMBL2364574_preprocessed_conf0_out.sdf,-3.696
CHEMBL3187246_preprocessed_conf9_out.sdf,-3.277
CHEMBL1256400_preprocessed_conf2_out.sdf,-4.298
CHEMBL1789941_preprocessed_conf1_out.sdf,-4.136
CHEMBL409_preprocessed_conf4_out.sdf,-3.944
CHEMBL1195_preprocessed_conf7_out.sdf,-3.647
CHEMBL1201129_preprocessed_conf0_out.sdf,-2.807
CHEMBL215645_preprocessed_conf2_out.sdf,-3.984
CHEMBL1201336_preprocessed_conf7_out.sdf,-4.162
CHEMBL315838_preprocessed_conf6_out.sdf,-4.337
CHEMBL1201256_preprocessed_conf2_out.sdf,-4.62
CHEMBL1254682_preprocessed_conf1_out.sdf,-4.78
CHEMBL1200661_preprocessed_conf5_out.sdf,-4.142
CHEMBL1200794_preprocessed_conf4_out.sdf,-4.126
CHEMBL30116_preprocessed_conf2_out.sdf,-2.988
CHEMBL1697843_preprocessed_conf0_out.sdf,7074402.0
CHEMBL533_preprocessed_conf0_out.sdf,-3.811
CHEMBL125_preprocessed_conf4_out.sdf,-2.925
CHEMBL2105970_preprocessed_conf3_out.sdf,-3.364
CHEMBL253376_preprocessed_conf7_out.sdf,-3.53
CHEMBL4085457_preprocessed_conf2_out.sdf,-3.613
CHEMBL437765_preprocessed_conf9_out.sdf,-3.535
CHEMBL22097_preprocessed_conf9_out.sdf,-4.025
CHEMBL1670_preprocessed_conf3_out.sdf,-4.692
CHEMBL3990276_preprocessed_conf4_out.sdf,-1.28
CHEMBL3304484_preprocessed_conf1_out.sdf,-3.841
CHEMBL1189432_preprocessed_conf5_out.sdf,-5.104
CHEMBL1200975_preprocessed_conf7_out.sdf,-3.505
CHEMBL1200331_preprocessed_conf9_out.sdf,-1.941
CHEMBL268164_preprocessed_conf4_out.sdf,-3.848
CHEMBL691_preprocessed_conf3_out.sdf,-4.995
CHEMBL4297522_preprocessed_conf1_out.sdf,-3.204
CHEMBL1619_preprocessed_conf9_out.sdf,-3.528
CHEMBL3400972_preprocessed_conf8_out.sdf,-3.543
CHEMBL1410743_preprocessed_conf8_out.sdf,-2.725
CHEMBL2205807_preprocessed_conf5_out.sdf,-3.455
CHEMBL1524273_preprocessed_conf7_out.sdf,-3.536
CHEMBL661_preprocessed_conf6_out.sdf,-4.296
CHEMBL515387_preprocessed_conf0_out.sdf,-3.053
CHEMBL277522_preprocessed_conf2_out.sdf,-4.482
CHEMBL70972_preprocessed_conf3_out.sdf,-5.309
CHEMBL967_preprocessed_conf7_out.sdf,-3.826
CHEMBL468_preprocessed_conf9_out.sdf,-4.527
CHEMBL211471_preprocessed_conf5_out.sdf,-3.188
CHEMBL4164059_preprocessed_conf5_out.sdf,-3.638
CHEMBL1364551_preprocessed_conf6_out.sdf,-3.965
CHEMBL1201225_preprocessed_conf1_out.sdf,-1.486
CHEMBL1201134_preprocessed_conf3_out.sdf,-4.15
CHEMBL2104973_preprocessed_conf4_out.sdf,-3.594
CHEMBL3989403_preprocessed_conf0_out.sdf,-3.784
CHEMBL1083659_preprocessed_conf2_out.sdf,-3.628
CHEMBL1201064_preprocessed_conf9_out.sdf,-3.93
CHEMBL1201314_preprocessed_conf8_out.sdf,-3.185
CHEMBL193240_preprocessed_conf5_out.sdf,-3.629
CHEMBL338975_preprocessed_conf0_out.sdf,-3.752
CHEMBL1201142_preprocessed_conf1_out.sdf,-4.311
CHEMBL3545253_preprocessed_conf0_out.sdf,-4.12
CHEMBL1201293_preprocessed_conf3_out.sdf,-2.402
CHEMBL812_preprocessed_conf2_out.sdf,-2.525
CHEMBL3989716_preprocessed_conf3_out.sdf,-3.909
CHEMBL1587_preprocessed_conf2_out.sdf,-3.0
CHEMBL3989937_preprocessed_conf3_out.sdf,-4.544
CHEMBL1590_preprocessed_conf2_out.sdf,-3.71
CHEMBL1341_preprocessed_conf2_out.sdf,-2.639
CHEMBL365795_preprocessed_conf4_out.sdf,-3.658
CHEMBL159226_preprocessed_conf3_out.sdf,-3.606
CHEMBL2107386_preprocessed_conf3_out.sdf,-4.561
CHEMBL2107830_preprocessed_conf3_out.sdf,-3.595
CHEMBL247951_preprocessed_conf8_out.sdf,-3.977
CHEMBL1420_preprocessed_conf8_out.sdf,-2.967
CHEMBL1117_preprocessed_conf2_out.sdf,-4.212
CHEMBL437765_preprocessed_conf6_out.sdf,-1.057
CHEMBL90555_preprocessed_conf2_out.sdf,-3.096
CHEMBL1201103_preprocessed_conf5_out.sdf,-3.458
CHEMBL539770_preprocessed_conf3_out.sdf,-4.591
CHEMBL193_preprocessed_conf2_out.sdf,-3.31
CHEMBL1200607_preprocessed_conf4_out.sdf,-3.883
CHEMBL1530428_preprocessed_conf5_out.sdf,-3.306
CHEMBL1200877_preprocessed_conf6_out.sdf,-3.694
CHEMBL1537_preprocessed_conf3_out.sdf,-3.56
CHEMBL426084_preprocessed_conf2_out.sdf,-4.209
CHEMBL5315052_preprocessed_conf4_out.sdf,-4.222
CHEMBL3989480_preprocessed_conf4_out.sdf,-2.602
CHEMBL515606_preprocessed_conf5_out.sdf,-4.868
CHEMBL1524273_preprocessed_conf4_out.sdf,-3.754
CHEMBL880_preprocessed_conf8_out.sdf,-3.303
CHEMBL1201329_preprocessed_conf2_out.sdf,-4.101
CHEMBL1200925_preprocessed_conf6_out.sdf,-1.687
CHEMBL3786343_preprocessed_conf0_out.sdf,-3.191
CHEMBL566315_preprocessed_conf1_out.sdf,-4.1
CHEMBL1650443_preprocessed_conf0_out.sdf,-3.778
CHEMBL1631694_preprocessed_conf3_out.sdf,-3.054
CHEMBL139367_preprocessed_conf3_out.sdf,-3.526
CHEMBL1779710_preprocessed_conf3_out.sdf,-4.43
CHEMBL2103795_preprocessed_conf1_out.sdf,-4.1
CHEMBL1218_preprocessed_conf9_out.sdf,-4.367
CHEMBL2105689_preprocessed_conf6_out.sdf,-3.586
CHEMBL3989570_preprocessed_conf2_out.sdf,-4.123
CHEMBL157138_preprocessed_conf2_out.sdf,-3.968
CHEMBL21869_preprocessed_conf4_out.sdf,-3.733
CHEMBL1418176_preprocessed_conf4_out.sdf,-4.454
CHEMBL1237055_preprocessed_conf9_out.sdf,-4.158
CHEMBL1110_preprocessed_conf6_out.sdf,-4.371
CHEMBL15770_preprocessed_conf9_out.sdf,-3.932
CHEMBL1736_preprocessed_conf5_out.sdf,-2.779
CHEMBL3989798_preprocessed_conf4_out.sdf,-3.543
CHEMBL1201109_preprocessed_conf0_out.sdf,-3.871
CHEMBL1200791_preprocessed_conf4_out.sdf,-4.26
CHEMBL370143_preprocessed_conf1_out.sdf,-2.183
CHEMBL1200440_preprocessed_conf9_out.sdf,-3.986
CHEMBL1650443_preprocessed_conf2_out.sdf,-3.739
CHEMBL532_preprocessed_conf7_out.sdf,-0.953
CHEMBL3989694_preprocessed_conf3_out.sdf,-4.951
CHEMBL1201325_preprocessed_conf8_out.sdf,-3.596
CHEMBL490_preprocessed_conf1_out.sdf,-4.102
CHEMBL4297517_preprocessed_conf9_out.sdf,-4.19
CHEMBL1200875_preprocessed_conf3_out.sdf,-4.751
CHEMBL3545368_preprocessed_conf7_out.sdf,-4.242
CHEMBL440_preprocessed_conf2_out.sdf,-3.929
CHEMBL70927_preprocessed_conf4_out.sdf,-2.655
CHEMBL628_preprocessed_conf4_out.sdf,-3.57
CHEMBL1201041_preprocessed_conf3_out.sdf,-3.482
CHEMBL5314362_preprocessed_conf8_out.sdf,-3.83
CHEMBL1697838_preprocessed_conf7_out.sdf,-3.791
CHEMBL1713_preprocessed_conf7_out.sdf,-4.703
CHEMBL3237547_preprocessed_conf9_out.sdf,-3.034
CHEMBL3707281_preprocessed_conf7_out.sdf,-2.118
CHEMBL3990694_preprocessed_conf3_out.sdf,-2.703
CHEMBL3989507_preprocessed_conf0_out.sdf,-2.443
CHEMBL1201057_preprocessed_conf2_out.sdf,-3.122
CHEMBL1987462_preprocessed_conf5_out.sdf,-3.716
CHEMBL1200449_preprocessed_conf3_out.sdf,-3.884
CHEMBL1257040_preprocessed_conf0_out.sdf,-4.202
CHEMBL2105950_preprocessed_conf1_out.sdf,-3.834
CHEMBL1200874_preprocessed_conf9_out.sdf,-3.628
CHEMBL5095048_preprocessed_conf1_out.sdf,-3.921
CHEMBL1107_preprocessed_conf9_out.sdf,-4.315
CHEMBL1788386_preprocessed_conf1_out.sdf,-3.68
CHEMBL1615371_preprocessed_conf2_out.sdf,-1.816
CHEMBL3989973_preprocessed_conf2_out.sdf,-4.494
CHEMBL1200895_preprocessed_conf8_out.sdf,-3.931
CHEMBL405_preprocessed_conf7_out.sdf,-3.841
CHEMBL1200659_preprocessed_conf3_out.sdf,-3.309
CHEMBL2106627_preprocessed_conf3_out.sdf,-4.183
CHEMBL108_preprocessed_conf3_out.sdf,-5.594
CHEMBL1200875_preprocessed_conf8_out.sdf,-4.07
CHEMBL1201146_preprocessed_conf5_out.sdf,-4.276
CHEMBL45029_preprocessed_conf9_out.sdf,-4.129
CHEMBL1237104_preprocessed_conf3_out.sdf,-4.308
CHEMBL3989944_preprocessed_conf4_out.sdf,-2.95
CHEMBL24171_preprocessed_conf0_out.sdf,-3.698
CHEMBL831_preprocessed_conf7_out.sdf,-4.587
CHEMBL1200420_preprocessed_conf6_out.sdf,-4.577
CHEMBL6995_preprocessed_conf9_out.sdf,-3.273
CHEMBL1739_preprocessed_conf0_out.sdf,-3.037
CHEMBL58323_preprocessed_conf0_out.sdf,-3.64
CHEMBL1200419_preprocessed_conf4_out.sdf,-3.788
CHEMBL248702_preprocessed_conf7_out.sdf,-4.506
CHEMBL5314362_preprocessed_conf9_out.sdf,-3.876
CHEMBL1201218_preprocessed_conf3_out.sdf,-3.374
CHEMBL4303669_preprocessed_conf9_out.sdf,-2.295
CHEMBL3301607_preprocessed_conf0_out.sdf,-4.086
CHEMBL1371_preprocessed_conf3_out.sdf,-3.454
CHEMBL44618_preprocessed_conf0_out.sdf,-2.045
CHEMBL700_preprocessed_conf2_out.sdf,-3.742
CHEMBL1257_preprocessed_conf9_out.sdf,-3.671
CHEMBL42_preprocessed_conf4_out.sdf,-3.766
CHEMBL2105972_preprocessed_conf7_out.sdf,-4.445
CHEMBL1024_preprocessed_conf3_out.sdf,-2.966
CHEMBL787_preprocessed_conf5_out.sdf,-4.326
CHEMBL59_preprocessed_conf5_out.sdf,-3.357
CHEMBL1186610_preprocessed_conf7_out.sdf,-3.809
CHEMBL2308885_preprocessed_conf1_out.sdf,-4.429
CHEMBL2028661_preprocessed_conf9_out.sdf,-4.81
CHEMBL1096979_preprocessed_conf2_out.sdf,-2.946
CHEMBL1200493_preprocessed_conf6_out.sdf,-4.612
CHEMBL1201012_preprocessed_conf9_out.sdf,-3.756
CHEMBL1571_preprocessed_conf7_out.sdf,-4.593
CHEMBL158_preprocessed_conf6_out.sdf,-2.963
CHEMBL1697717_preprocessed_conf0_out.sdf,-2.808
CHEMBL502835_preprocessed_conf0_out.sdf,-1.038
CHEMBL1126_preprocessed_conf6_out.sdf,-3.811
CHEMBL545_preprocessed_conf2_out.sdf,-1.683
CHEMBL2103844_preprocessed_conf6_out.sdf,-3.714
CHEMBL1201234_preprocessed_conf8_out.sdf,-3.843
CHEMBL3590187_preprocessed_conf5_out.sdf,-4.279
CHEMBL639_preprocessed_conf1_out.sdf,-4.359
CHEMBL3_preprocessed_conf6_out.sdf,-3.515
CHEMBL1200380_preprocessed_conf7_out.sdf,-2.894
CHEMBL1200817_preprocessed_conf2_out.sdf,-4.202
CHEMBL880_preprocessed_conf5_out.sdf,-3.374
CHEMBL468_preprocessed_conf7_out.sdf,-4.531
CHEMBL1713_preprocessed_conf4_out.sdf,-4.564
CHEMBL1544_preprocessed_conf8_out.sdf,-3.268
CHEMBL894_preprocessed_conf3_out.sdf,-3.774
CHEMBL1254682_preprocessed_conf0_out.sdf,-4.684
CHEMBL1200469_preprocessed_conf4_out.sdf,-4.39
CHEMBL238804_preprocessed_conf0_out.sdf,-3.927
CHEMBL1200910_preprocessed_conf1_out.sdf,-3.697
CHEMBL254328_preprocessed_conf6_out.sdf,-4.359
CHEMBL1200468_preprocessed_conf6_out.sdf,-2.904
CHEMBL1354199_preprocessed_conf5_out.sdf,-3.671
CHEMBL154_preprocessed_conf9_out.sdf,-4.702
CHEMBL2106829_preprocessed_conf1_out.sdf,-4.497
CHEMBL4594438_preprocessed_conf6_out.sdf,5.917
CHEMBL1200761_preprocessed_conf2_out.sdf,-4.666
CHEMBL640_preprocessed_conf7_out.sdf,-3.083
CHEMBL1095_preprocessed_conf4_out.sdf,-3.912
CHEMBL3085436_preprocessed_conf7_out.sdf,-1.304
CHEMBL130_preprocessed_conf7_out.sdf,-3.152
CHEMBL1651990_preprocessed_conf5_out.sdf,-3.865
CHEMBL1456_preprocessed_conf7_out.sdf,-4.172
CHEMBL235668_preprocessed_conf6_out.sdf,-3.389
CHEMBL3833368_preprocessed_conf8_out.sdf,-4.937
CHEMBL550348_preprocessed_conf8_out.sdf,-4.407
CHEMBL2096633_preprocessed_conf1_out.sdf,-2.126
CHEMBL2338329_preprocessed_conf6_out.sdf,-4.48
CHEMBL2303613_preprocessed_conf4_out.sdf,-2.534
CHEMBL2107816_preprocessed_conf8_out.sdf,-1.501
CHEMBL2005186_preprocessed_conf0_out.sdf,-4.209
CHEMBL1401367_preprocessed_conf9_out.sdf,-4.333
CHEMBL5315124_preprocessed_conf3_out.sdf,-3.597
CHEMBL311498_preprocessed_conf9_out.sdf,-4.032
CHEMBL251634_preprocessed_conf7_out.sdf,-4.145
CHEMBL271227_preprocessed_conf3_out.sdf,-3.748
CHEMBL1738797_preprocessed_conf9_out.sdf,-3.73
CHEMBL4164059_preprocessed_conf4_out.sdf,-3.901
CHEMBL1200822_preprocessed_conf3_out.sdf,-3.859
CHEMBL4594350_preprocessed_conf2_out.sdf,-3.632
CHEMBL606260_preprocessed_conf8_out.sdf,-4.2
CHEMBL1465_preprocessed_conf3_out.sdf,-5.506
CHEMBL1200588_preprocessed_conf8_out.sdf,-3.135
CHEMBL1208646_preprocessed_conf3_out.sdf,-2.47
CHEMBL2003538_preprocessed_conf6_out.sdf,-3.518
CHEMBL460287_preprocessed_conf8_out.sdf,-1.965
CHEMBL2220427_preprocessed_conf1_out.sdf,18.564
CHEMBL1200665_preprocessed_conf5_out.sdf,-4.674
CHEMBL1800159_preprocessed_conf9_out.sdf,-2.876
CHEMBL1200419_preprocessed_conf7_out.sdf,-3.882
CHEMBL1951095_preprocessed_conf2_out.sdf,-3.296
CHEMBL1653_preprocessed_conf7_out.sdf,-4.675
CHEMBL2106122_preprocessed_conf2_out.sdf,-4.741
CHEMBL365795_preprocessed_conf1_out.sdf,-4.086
CHEMBL3039520_preprocessed_conf0_out.sdf,-3.827
CHEMBL1200725_preprocessed_conf3_out.sdf,-3.744
CHEMBL1200933_preprocessed_conf1_out.sdf,-2.697
CHEMBL1511_preprocessed_conf3_out.sdf,-4.467
CHEMBL1528839_preprocessed_conf5_out.sdf,-3.9
CHEMBL18442_preprocessed_conf2_out.sdf,-1.829
CHEMBL1200354_preprocessed_conf7_out.sdf,-3.838
CHEMBL1201728_preprocessed_conf6_out.sdf,-3.812
CHEMBL1200560_preprocessed_conf8_out.sdf,-3.42
CHEMBL1319139_preprocessed_conf0_out.sdf,-3.49
CHEMBL64195_preprocessed_conf1_out.sdf,-4.364
CHEMBL1615438_preprocessed_conf5_out.sdf,-4.474
CHEMBL1201059_preprocessed_conf5_out.sdf,-3.323
CHEMBL968_preprocessed_conf3_out.sdf,-3.894
CHEMBL1574_preprocessed_conf3_out.sdf,-3.993
CHEMBL343448_preprocessed_conf3_out.sdf,-3.21
CHEMBL19236_preprocessed_conf4_out.sdf,-3.07
CHEMBL267495_preprocessed_conf5_out.sdf,-3.932
CHEMBL1201020_preprocessed_conf2_out.sdf,-4.251
CHEMBL6_preprocessed_conf1_out.sdf,-3.826
CHEMBL1200841_preprocessed_conf0_out.sdf,-3.245
CHEMBL1523964_preprocessed_conf8_out.sdf,-3.521
CHEMBL472_preprocessed_conf5_out.sdf,-3.822
CHEMBL648_preprocessed_conf2_out.sdf,-4.483
CHEMBL1409_preprocessed_conf8_out.sdf,-3.859
CHEMBL1200975_preprocessed_conf8_out.sdf,-3.465
CHEMBL3989920_preprocessed_conf6_out.sdf,-5.68
CHEMBL315795_preprocessed_conf1_out.sdf,-2.879
CHEMBL688_preprocessed_conf0_out.sdf,-4.663
CHEMBL146095_preprocessed_conf5_out.sdf,-4.786
CHEMBL406393_preprocessed_conf1_out.sdf,-3.636
CHEMBL1201068_preprocessed_conf4_out.sdf,-4.108
CHEMBL1089318_preprocessed_conf5_out.sdf,-3.781
CHEMBL2111157_preprocessed_conf7_out.sdf,-3.895
CHEMBL3547132_preprocessed_conf9_out.sdf,-3.773
CHEMBL2106615_preprocessed_conf8_out.sdf,-4.066
CHEMBL23_preprocessed_conf1_out.sdf,-3.484
CHEMBL1684_preprocessed_conf8_out.sdf,-4.196
CHEMBL1200944_preprocessed_conf7_out.sdf,-2.926
CHEMBL3989678_preprocessed_conf0_out.sdf,-2.757
CHEMBL1382627_preprocessed_conf9_out.sdf,-3.302
CHEMBL746_preprocessed_conf6_out.sdf,-3.539
CHEMBL2355456_preprocessed_conf3_out.sdf,-4.114
CHEMBL4303060_preprocessed_conf9_out.sdf,-2.756
CHEMBL515606_preprocessed_conf1_out.sdf,-3.985
CHEMBL493287_preprocessed_conf4_out.sdf,-2.527
CHEMBL1200357_preprocessed_conf8_out.sdf,-4.884
CHEMBL1200975_preprocessed_conf0_out.sdf,-3.476
CHEMBL2219416_preprocessed_conf8_out.sdf,-1.614
CHEMBL3545185_preprocessed_conf6_out.sdf,-4.651
CHEMBL544428_preprocessed_conf0_out.sdf,-4.246
CHEMBL1539_preprocessed_conf4_out.sdf,-3.132
CHEMBL1197_preprocessed_conf6_out.sdf,-4.422
CHEMBL2103837_preprocessed_conf9_out.sdf,-3.516
CHEMBL1200863_preprocessed_conf2_out.sdf,-3.449
CHEMBL384467_preprocessed_conf9_out.sdf,-3.617
CHEMBL2403238_preprocessed_conf8_out.sdf,-3.468
CHEMBL2096637_preprocessed_conf5_out.sdf,-4.346
CHEMBL1138_preprocessed_conf5_out.sdf,-4.305
CHEMBL2106825_preprocessed_conf3_out.sdf,-4.163
CHEMBL1200645_preprocessed_conf9_out.sdf,-3.38
CHEMBL17860_preprocessed_conf6_out.sdf,-3.796
CHEMBL1068_preprocessed_conf6_out.sdf,-5.284
CHEMBL3989697_preprocessed_conf8_out.sdf,-3.415
CHEMBL277100_preprocessed_conf8_out.sdf,-4.558
CHEMBL2218861_preprocessed_conf8_out.sdf,-4.321
CHEMBL963_preprocessed_conf9_out.sdf,-4.209
CHEMBL3391662_preprocessed_conf7_out.sdf,-0.495
CHEMBL946_preprocessed_conf0_out.sdf,-5.322
CHEMBL1200601_preprocessed_conf8_out.sdf,-3.868
CHEMBL1201022_preprocessed_conf3_out.sdf,-3.23
CHEMBL2220427_preprocessed_conf5_out.sdf,-0.917
CHEMBL1214_preprocessed_conf2_out.sdf,-3.879
CHEMBL1200621_preprocessed_conf2_out.sdf,-3.732
CHEMBL2107495_preprocessed_conf2_out.sdf,-4.514
CHEMBL4594292_preprocessed_conf4_out.sdf,-2.225
CHEMBL1908919_preprocessed_conf2_out.sdf,-4.212
CHEMBL154_preprocessed_conf4_out.sdf,-4.693
CHEMBL1200940_preprocessed_conf1_out.sdf,-3.264
CHEMBL1676_preprocessed_conf2_out.sdf,-4.333
CHEMBL2364720_preprocessed_conf8_out.sdf,-3.462
CHEMBL1200733_preprocessed_conf8_out.sdf,-3.197
CHEMBL1359_preprocessed_conf8_out.sdf,-4.051
CHEMBL832_preprocessed_conf5_out.sdf,-4.593
CHEMBL157138_preprocessed_conf7_out.sdf,-4.176
CHEMBL65794_preprocessed_conf9_out.sdf,-3.272
CHEMBL945_preprocessed_conf3_out.sdf,-2.615
CHEMBL83_preprocessed_conf6_out.sdf,-4.258
CHEMBL1448_preprocessed_conf0_out.sdf,-3.829
CHEMBL1420_preprocessed_conf4_out.sdf,-3.263
CHEMBL2064032_preprocessed_conf6_out.sdf,-3.793
CHEMBL4594300_preprocessed_conf4_out.sdf,-2.856
CHEMBL2105827_preprocessed_conf6_out.sdf,-2.628
CHEMBL1200660_preprocessed_conf7_out.sdf,-2.213
CHEMBL2146146_preprocessed_conf1_out.sdf,-3.952
CHEMBL1194_preprocessed_conf8_out.sdf,-3.895
CHEMBL1201731_preprocessed_conf2_out.sdf,-4.325
CHEMBL1449676_preprocessed_conf3_out.sdf,-2.741
CHEMBL1201131_preprocessed_conf7_out.sdf,-3.88
CHEMBL1200802_preprocessed_conf0_out.sdf,-3.727
CHEMBL1200563_preprocessed_conf0_out.sdf,-4.092
CHEMBL1200967_preprocessed_conf5_out.sdf,-5.132
CHEMBL770_preprocessed_conf6_out.sdf,-3.968
CHEMBL862_preprocessed_conf4_out.sdf,-3.999
CHEMBL25105_preprocessed_conf6_out.sdf,-3.786
CHEMBL1200614_preprocessed_conf1_out.sdf,-3.126
CHEMBL1908919_preprocessed_conf6_out.sdf,-3.452
CHEMBL1240_preprocessed_conf6_out.sdf,-4.053
CHEMBL460287_preprocessed_conf9_out.sdf,-2.463
CHEMBL422_preprocessed_conf0_out.sdf,-3.903
CHEMBL2109882_preprocessed_conf4_out.sdf,-2.376
CHEMBL146095_preprocessed_conf1_out.sdf,-4.123
CHEMBL504760_preprocessed_conf3_out.sdf,-3.45
CHEMBL592_preprocessed_conf0_out.sdf,-4.674
CHEMBL1208155_preprocessed_conf9_out.sdf,-4.054
CHEMBL1433_preprocessed_conf2_out.sdf,-4.129
CHEMBL255044_preprocessed_conf7_out.sdf,-3.335
CHEMBL1747_preprocessed_conf7_out.sdf,-3.109
CHEMBL487253_preprocessed_conf1_out.sdf,-3.314
CHEMBL1201262_preprocessed_conf0_out.sdf,-3.513
CHEMBL1201195_preprocessed_conf0_out.sdf,-2.491
CHEMBL489411_preprocessed_conf0_out.sdf,-3.722
CHEMBL1200948_preprocessed_conf5_out.sdf,-4.682
CHEMBL1200901_preprocessed_conf8_out.sdf,-4.162
CHEMBL944_preprocessed_conf5_out.sdf,-2.958
CHEMBL64894_preprocessed_conf4_out.sdf,-5.018
CHEMBL1200616_preprocessed_conf4_out.sdf,-2.866
CHEMBL2146123_preprocessed_conf0_out.sdf,-3.823
