Ligand,Score
CHEMBL24828_preprocessed_conf0_out.sdf,-3.763
CHEMBL445_preprocessed_conf2_out.sdf,-4.875
CHEMBL3402762_preprocessed_conf6_out.sdf,-4.738
CHEMBL18116_preprocessed_conf4_out.sdf,-4.095
CHEMBL444_preprocessed_conf6_out.sdf,-3.865
CHEMBL897_preprocessed_conf7_out.sdf,-3.68
CHEMBL1455_preprocessed_conf9_out.sdf,-3.231
CHEMBL1201190_preprocessed_conf5_out.sdf,-4.768
CHEMBL404422_preprocessed_conf9_out.sdf,-4.606
CHEMBL648_preprocessed_conf4_out.sdf,-4.09
CHEMBL1410_preprocessed_conf2_out.sdf,-1.311
CHEMBL1628227_preprocessed_conf1_out.sdf,-4.222
CHEMBL288470_preprocessed_conf3_out.sdf,-4.481
CHEMBL1200596_preprocessed_conf2_out.sdf,-3.768
CHEMBL2107567_preprocessed_conf2_out.sdf,-2.326
CHEMBL1200707_preprocessed_conf3_out.sdf,-4.604
CHEMBL817_preprocessed_conf7_out.sdf,-5.952
CHEMBL279516_preprocessed_conf4_out.sdf,-5.328
CHEMBL376140_preprocessed_conf0_out.sdf,-4.864
CHEMBL866_preprocessed_conf9_out.sdf,-4.233
CHEMBL296419_preprocessed_conf1_out.sdf,-4.706
CHEMBL600325_preprocessed_conf5_out.sdf,-4.369
CHEMBL1201248_preprocessed_conf6_out.sdf,-1.241
CHEMBL986_preprocessed_conf8_out.sdf,-4.533
CHEMBL761_preprocessed_conf0_out.sdf,-4.945
CHEMBL1200679_preprocessed_conf9_out.sdf,-2.145
CHEMBL559180_preprocessed_conf2_out.sdf,-4.245
CHEMBL188952_preprocessed_conf9_out.sdf,-5.126
CHEMBL205596_preprocessed_conf2_out.sdf,-4.221
CHEMBL776_preprocessed_conf1_out.sdf,-5.347
CHEMBL268164_preprocessed_conf1_out.sdf,-4.056
CHEMBL1201787_preprocessed_conf5_out.sdf,-5.501
CHEMBL2110732_preprocessed_conf5_out.sdf,-4.709
CHEMBL553_preprocessed_conf6_out.sdf,-5.614
CHEMBL1106_preprocessed_conf7_out.sdf,-4.126
CHEMBL970_preprocessed_conf6_out.sdf,-4.163
CHEMBL1146_preprocessed_conf8_out.sdf,-4.201
CHEMBL42336_preprocessed_conf6_out.sdf,-2.999
CHEMBL1201731_preprocessed_conf9_out.sdf,-4.734
CHEMBL1051_preprocessed_conf7_out.sdf,-6.118
CHEMBL1652_preprocessed_conf4_out.sdf,-4.166
CHEMBL282052_preprocessed_conf9_out.sdf,-4.503
CHEMBL2146140_preprocessed_conf7_out.sdf,-6.091
CHEMBL1208642_preprocessed_conf5_out.sdf,-2.166
CHEMBL1200438_preprocessed_conf4_out.sdf,-3.407
CHEMBL867_preprocessed_conf9_out.sdf,-3.262
CHEMBL5_preprocessed_conf5_out.sdf,-4.249
CHEMBL315985_preprocessed_conf6_out.sdf,-4.419
CHEMBL1201121_preprocessed_conf5_out.sdf,-4.297
CHEMBL1089641_preprocessed_conf1_out.sdf,-2.922
CHEMBL54976_preprocessed_conf3_out.sdf,-5.546
CHEMBL243712_preprocessed_conf3_out.sdf,-3.89
CHEMBL365795_preprocessed_conf8_out.sdf,-3.837
CHEMBL2218861_preprocessed_conf2_out.sdf,-4.238
CHEMBL4297513_preprocessed_conf1_out.sdf,-4.346
CHEMBL1037_preprocessed_conf8_out.sdf,-3.335
CHEMBL1200776_preprocessed_conf0_out.sdf,-5.363
CHEMBL86882_preprocessed_conf4_out.sdf,-5.136
CHEMBL651_preprocessed_conf1_out.sdf,-4.158
CHEMBL1201891_preprocessed_conf0_out.sdf,-4.058
CHEMBL1187_preprocessed_conf5_out.sdf,-2.187
CHEMBL1200630_preprocessed_conf4_out.sdf,-3.452
CHEMBL2105980_preprocessed_conf3_out.sdf,-4.169
CHEMBL1201010_preprocessed_conf9_out.sdf,-3.465
CHEMBL3084748_preprocessed_conf1_out.sdf,-4.916
CHEMBL650_preprocessed_conf9_out.sdf,-4.024
CHEMBL2104136_preprocessed_conf9_out.sdf,-3.855
CHEMBL550_preprocessed_conf3_out.sdf,-4.1
CHEMBL2105682_preprocessed_conf7_out.sdf,-4.819
CHEMBL600_preprocessed_conf8_out.sdf,-3.403
CHEMBL556578_preprocessed_conf9_out.sdf,-3.623
CHEMBL1834657_preprocessed_conf0_out.sdf,-3.658
CHEMBL30219_preprocessed_conf7_out.sdf,-4.147
CHEMBL813_preprocessed_conf7_out.sdf,-4.65
CHEMBL1201056_preprocessed_conf2_out.sdf,-6.36
CHEMBL1259_preprocessed_conf4_out.sdf,-4.111
CHEMBL3304484_preprocessed_conf8_out.sdf,-6.006
CHEMBL340978_preprocessed_conf6_out.sdf,-4.475
CHEMBL1200458_preprocessed_conf8_out.sdf,-4.54
CHEMBL4298128_preprocessed_conf4_out.sdf,-4.713
CHEMBL915_preprocessed_conf8_out.sdf,-3.94
CHEMBL1834657_preprocessed_conf2_out.sdf,-3.549
CHEMBL936_preprocessed_conf9_out.sdf,-4.876
CHEMBL1201006_preprocessed_conf7_out.sdf,-4.611
CHEMBL1201001_preprocessed_conf2_out.sdf,-4.207
CHEMBL3989866_preprocessed_conf0_out.sdf,-5.93
CHEMBL1655_preprocessed_conf4_out.sdf,-4.792
CHEMBL895_preprocessed_conf6_out.sdf,-3.974
CHEMBL4297067_preprocessed_conf1_out.sdf,-5.094
CHEMBL2021423_preprocessed_conf8_out.sdf,-2.224
CHEMBL4101807_preprocessed_conf1_out.sdf,-3.994
CHEMBL1380_preprocessed_conf3_out.sdf,-4.286
CHEMBL3707281_preprocessed_conf4_out.sdf,-4.447
CHEMBL1763_preprocessed_conf0_out.sdf,-4.043
CHEMBL1450_preprocessed_conf8_out.sdf,-4.463
CHEMBL1201327_preprocessed_conf1_out.sdf,-3.411
CHEMBL269732_preprocessed_conf7_out.sdf,-4.664
CHEMBL1790041_preprocessed_conf3_out.sdf,-3.327
CHEMBL1172_preprocessed_conf2_out.sdf,-4.564
CHEMBL1200789_preprocessed_conf8_out.sdf,-3.014
CHEMBL944_preprocessed_conf2_out.sdf,-4.917
CHEMBL537_preprocessed_conf9_out.sdf,-4.788
CHEMBL1353_preprocessed_conf6_out.sdf,-2.154
CHEMBL288441_preprocessed_conf2_out.sdf,-3.372
CHEMBL14370_preprocessed_conf9_out.sdf,-4.581
CHEMBL1200613_preprocessed_conf3_out.sdf,-4.765
CHEMBL255863_preprocessed_conf6_out.sdf,-4.991
CHEMBL4594217_preprocessed_conf4_out.sdf,-3.953
CHEMBL588_preprocessed_conf7_out.sdf,-4.418
CHEMBL2105709_preprocessed_conf2_out.sdf,-3.633
CHEMBL118_preprocessed_conf2_out.sdf,-4.752
CHEMBL2005186_preprocessed_conf4_out.sdf,-5.328
CHEMBL548_preprocessed_conf0_out.sdf,-4.38
CHEMBL1200614_preprocessed_conf3_out.sdf,-3.335
CHEMBL1200656_preprocessed_conf4_out.sdf,-4.246
CHEMBL247951_preprocessed_conf5_out.sdf,-4.85
CHEMBL1200544_preprocessed_conf5_out.sdf,-4.22
CHEMBL1201295_preprocessed_conf2_out.sdf,-5.351
CHEMBL1200800_preprocessed_conf9_out.sdf,-4.942
CHEMBL36_preprocessed_conf4_out.sdf,-3.771
CHEMBL1140_preprocessed_conf4_out.sdf,-4.754
CHEMBL4303525_preprocessed_conf1_out.sdf,-4.173
CHEMBL2105345_preprocessed_conf2_out.sdf,-4.213
CHEMBL487253_preprocessed_conf8_out.sdf,-4.29
CHEMBL456_preprocessed_conf4_out.sdf,-3.566
CHEMBL232201_preprocessed_conf6_out.sdf,-4.124
CHEMBL1683590_preprocessed_conf9_out.sdf,-4.82
CHEMBL2403108_preprocessed_conf2_out.sdf,-4.636
CHEMBL1200845_preprocessed_conf3_out.sdf,-3.851
CHEMBL1201023_preprocessed_conf7_out.sdf,-4.748
CHEMBL333826_preprocessed_conf3_out.sdf,-4.373
CHEMBL1578_preprocessed_conf7_out.sdf,-3.394
CHEMBL3545309_preprocessed_conf4_out.sdf,-3.977
CHEMBL1200391_preprocessed_conf8_out.sdf,-2.667
CHEMBL2105842_preprocessed_conf1_out.sdf,-5.103
CHEMBL1086_preprocessed_conf3_out.sdf,-4.743
CHEMBL1200423_preprocessed_conf0_out.sdf,-2.905
CHEMBL1201772_preprocessed_conf3_out.sdf,-4.04
CHEMBL1200563_preprocessed_conf3_out.sdf,-5.373
CHEMBL1201251_preprocessed_conf8_out.sdf,-4.49
CHEMBL977_preprocessed_conf1_out.sdf,-4.431
CHEMBL1628385_preprocessed_conf0_out.sdf,-5.689
CHEMBL218394_preprocessed_conf5_out.sdf,-4.074
CHEMBL1187_preprocessed_conf0_out.sdf,-2.17
CHEMBL1201132_preprocessed_conf5_out.sdf,-4.159
CHEMBL1237105_preprocessed_conf6_out.sdf,-4.477
CHEMBL277062_preprocessed_conf3_out.sdf,-3.955
CHEMBL1909286_preprocessed_conf5_out.sdf,-4.944
CHEMBL13280_preprocessed_conf4_out.sdf,-4.383
CHEMBL1661_preprocessed_conf9_out.sdf,-2.758
CHEMBL799_preprocessed_conf7_out.sdf,-4.93
CHEMBL1200747_preprocessed_conf9_out.sdf,-3.535
CHEMBL22108_preprocessed_conf8_out.sdf,-4.23
CHEMBL428647_preprocessed_conf1_out.sdf,-4.62
CHEMBL3545363_preprocessed_conf7_out.sdf,-4.918
CHEMBL1055_preprocessed_conf9_out.sdf,-4.127
CHEMBL3545985_preprocessed_conf8_out.sdf,-4.226
CHEMBL2107124_preprocessed_conf7_out.sdf,-4.292
CHEMBL2063090_preprocessed_conf0_out.sdf,-4.853
CHEMBL1095607_preprocessed_conf8_out.sdf,-3.808
CHEMBL802_preprocessed_conf7_out.sdf,-4.164
CHEMBL1200724_preprocessed_conf0_out.sdf,-5.869
CHEMBL2107560_preprocessed_conf1_out.sdf,-2.705
CHEMBL1622_preprocessed_conf9_out.sdf,-4.179
CHEMBL1200809_preprocessed_conf7_out.sdf,-5.555
CHEMBL277062_preprocessed_conf1_out.sdf,-3.948
CHEMBL2111101_preprocessed_conf3_out.sdf,-5.288
CHEMBL4298171_preprocessed_conf4_out.sdf,-5.286
CHEMBL3989974_preprocessed_conf5_out.sdf,-4.227
CHEMBL1560089_preprocessed_conf8_out.sdf,-4.27
CHEMBL439849_preprocessed_conf7_out.sdf,-4.541
CHEMBL3311228_preprocessed_conf8_out.sdf,-4.293
CHEMBL93_preprocessed_conf3_out.sdf,-3.922
CHEMBL100116_preprocessed_conf0_out.sdf,-4.731
CHEMBL4435170_preprocessed_conf3_out.sdf,-4.823
CHEMBL325109_preprocessed_conf8_out.sdf,-4.481
CHEMBL1278_preprocessed_conf1_out.sdf,-4.007
CHEMBL465_preprocessed_conf4_out.sdf,-4.249
CHEMBL2134724_preprocessed_conf3_out.sdf,-4.059
CHEMBL1104_preprocessed_conf4_out.sdf,-3.39
CHEMBL1256841_preprocessed_conf9_out.sdf,-4.609
CHEMBL549_preprocessed_conf4_out.sdf,-4.669
CHEMBL1697843_preprocessed_conf6_out.sdf,-2.756
CHEMBL704_preprocessed_conf9_out.sdf,-5.109
CHEMBL1271_preprocessed_conf4_out.sdf,-3.294
CHEMBL288441_preprocessed_conf6_out.sdf,-4.087
CHEMBL1201320_preprocessed_conf9_out.sdf,-3.795
CHEMBL3833409_preprocessed_conf0_out.sdf,-14.034
CHEMBL35_preprocessed_conf9_out.sdf,-4.186
CHEMBL1222250_preprocessed_conf7_out.sdf,-3.721
CHEMBL389621_preprocessed_conf4_out.sdf,-4.128
CHEMBL773_preprocessed_conf1_out.sdf,-2.643
CHEMBL1200893_preprocessed_conf7_out.sdf,-4.972
CHEMBL1256818_preprocessed_conf6_out.sdf,-4.049
CHEMBL1201033_preprocessed_conf3_out.sdf,-3.671
CHEMBL1169_preprocessed_conf4_out.sdf,-5.319
CHEMBL70972_preprocessed_conf0_out.sdf,-4.845
CHEMBL2105720_preprocessed_conf8_out.sdf,-4.704
CHEMBL2105741_preprocessed_conf4_out.sdf,-4.731
CHEMBL2106829_preprocessed_conf6_out.sdf,-5.14
CHEMBL2105950_preprocessed_conf4_out.sdf,-3.826
CHEMBL832_preprocessed_conf8_out.sdf,-5.339
CHEMBL3039520_preprocessed_conf5_out.sdf,-5.116
CHEMBL1497_preprocessed_conf8_out.sdf,-4.357
CHEMBL605846_preprocessed_conf3_out.sdf,-4.363
CHEMBL1519_preprocessed_conf7_out.sdf,-4.504
CHEMBL142635_preprocessed_conf8_out.sdf,-5.302
CHEMBL2107168_preprocessed_conf4_out.sdf,-3.839
CHEMBL2105729_preprocessed_conf0_out.sdf,-4.023
CHEMBL5315053_preprocessed_conf8_out.sdf,-4.538
CHEMBL261772_preprocessed_conf5_out.sdf,-4.736
CHEMBL1200334_preprocessed_conf8_out.sdf,-5.076
CHEMBL529888_preprocessed_conf0_out.sdf,-5.107
CHEMBL623_preprocessed_conf4_out.sdf,-4.372
CHEMBL1088_preprocessed_conf5_out.sdf,-3.897
CHEMBL1950576_preprocessed_conf9_out.sdf,-3.468
CHEMBL3989867_preprocessed_conf3_out.sdf,-4.959
CHEMBL1200770_preprocessed_conf6_out.sdf,-3.457
CHEMBL1717_preprocessed_conf6_out.sdf,-3.893
CHEMBL1255_preprocessed_conf3_out.sdf,-1.309
CHEMBL48449_preprocessed_conf9_out.sdf,-3.264
CHEMBL1200906_preprocessed_conf7_out.sdf,-4.061
CHEMBL126_preprocessed_conf1_out.sdf,-4.678
CHEMBL22108_preprocessed_conf9_out.sdf,-4.024
CHEMBL2105638_preprocessed_conf2_out.sdf,-4.373
CHEMBL298734_preprocessed_conf1_out.sdf,-4.383
CHEMBL142438_preprocessed_conf3_out.sdf,-1.297
CHEMBL3545057_preprocessed_conf5_out.sdf,-2.554
CHEMBL1200387_preprocessed_conf9_out.sdf,-8.475
CHEMBL990_preprocessed_conf9_out.sdf,-5.182
CHEMBL1187417_preprocessed_conf9_out.sdf,-4.57
CHEMBL1659_preprocessed_conf2_out.sdf,-4.787
CHEMBL1727_preprocessed_conf4_out.sdf,-4.45
CHEMBL1889140_preprocessed_conf2_out.sdf,-4.524
CHEMBL3545058_preprocessed_conf4_out.sdf,-3.903
CHEMBL1165342_preprocessed_conf4_out.sdf,-4.863
CHEMBL1078178_preprocessed_conf6_out.sdf,-4.178
CHEMBL1200409_preprocessed_conf1_out.sdf,-4.03
CHEMBL2146146_preprocessed_conf9_out.sdf,-4.354
CHEMBL1727_preprocessed_conf3_out.sdf,-4.244
CHEMBL1609_preprocessed_conf2_out.sdf,-4.922
CHEMBL253582_preprocessed_conf0_out.sdf,-3.089
CHEMBL941_preprocessed_conf3_out.sdf,-5.711
CHEMBL1670_preprocessed_conf8_out.sdf,-4.424
CHEMBL697_preprocessed_conf1_out.sdf,-5.301
CHEMBL2178422_preprocessed_conf6_out.sdf,-6.06
CHEMBL571_preprocessed_conf0_out.sdf,-4.637
CHEMBL325109_preprocessed_conf0_out.sdf,-4.846
CHEMBL1200768_preprocessed_conf7_out.sdf,-4.214
CHEMBL1570_preprocessed_conf1_out.sdf,-3.941
CHEMBL188952_preprocessed_conf0_out.sdf,-3.876
CHEMBL1200386_preprocessed_conf8_out.sdf,-4.185
CHEMBL1200617_preprocessed_conf5_out.sdf,-4.386
CHEMBL790_preprocessed_conf9_out.sdf,-3.438
CHEMBL3137321_preprocessed_conf9_out.sdf,-4.688
CHEMBL522038_preprocessed_conf8_out.sdf,-4.171
CHEMBL3833319_preprocessed_conf9_out.sdf,-3.006
CHEMBL431770_preprocessed_conf2_out.sdf,-4.175
CHEMBL328190_preprocessed_conf4_out.sdf,-5.189
CHEMBL1201168_preprocessed_conf3_out.sdf,-3.246
CHEMBL1054_preprocessed_conf3_out.sdf,-3.591
CHEMBL429_preprocessed_conf3_out.sdf,-4.894
CHEMBL167150_preprocessed_conf3_out.sdf,-2.588
CHEMBL1187417_preprocessed_conf3_out.sdf,-3.904
CHEMBL3989845_preprocessed_conf3_out.sdf,-7.014
CHEMBL1201288_preprocessed_conf8_out.sdf,-3.841
CHEMBL56337_preprocessed_conf2_out.sdf,-4.504
CHEMBL1747_preprocessed_conf6_out.sdf,-3.18
CHEMBL1722_preprocessed_conf9_out.sdf,-4.438
CHEMBL1241951_preprocessed_conf4_out.sdf,-5.146
CHEMBL1201237_preprocessed_conf1_out.sdf,-4.327
CHEMBL1201336_preprocessed_conf5_out.sdf,-3.997
CHEMBL1078178_preprocessed_conf2_out.sdf,-3.995
CHEMBL14060_preprocessed_conf9_out.sdf,-4.801
CHEMBL1200706_preprocessed_conf9_out.sdf,-1.504
CHEMBL1311_preprocessed_conf2_out.sdf,-3.493
CHEMBL1201087_preprocessed_conf5_out.sdf,-4.547
CHEMBL3544909_preprocessed_conf3_out.sdf,-4.667
CHEMBL2181927_preprocessed_conf6_out.sdf,-3.932
CHEMBL2106915_preprocessed_conf2_out.sdf,-4.522
CHEMBL1256137_preprocessed_conf9_out.sdf,-3.61
CHEMBL4298167_preprocessed_conf5_out.sdf,-4.955
CHEMBL186314_preprocessed_conf9_out.sdf,-2.135
CHEMBL2107383_preprocessed_conf0_out.sdf,-4.509
CHEMBL582_preprocessed_conf0_out.sdf,-2.853
CHEMBL1200890_preprocessed_conf1_out.sdf,-3.593
CHEMBL3578202_preprocessed_conf2_out.sdf,-0.671
CHEMBL1287853_preprocessed_conf7_out.sdf,-3.944
CHEMBL19449_preprocessed_conf5_out.sdf,-4.459
CHEMBL4071161_preprocessed_conf5_out.sdf,-5.981
CHEMBL588_preprocessed_conf2_out.sdf,-4.617
CHEMBL126224_preprocessed_conf7_out.sdf,-4.264
CHEMBL917_preprocessed_conf4_out.sdf,-3.628
CHEMBL2146088_preprocessed_conf8_out.sdf,-4.355
CHEMBL1200790_preprocessed_conf3_out.sdf,-3.593
CHEMBL1754_preprocessed_conf6_out.sdf,-4.576
CHEMBL1201087_preprocessed_conf2_out.sdf,-5.061
CHEMBL2159122_preprocessed_conf3_out.sdf,-4.812
CHEMBL1214124_preprocessed_conf2_out.sdf,-5.361
CHEMBL211456_preprocessed_conf2_out.sdf,-4.39
CHEMBL1200962_preprocessed_conf9_out.sdf,-4.214
CHEMBL455917_preprocessed_conf7_out.sdf,-2.757
CHEMBL4594395_preprocessed_conf3_out.sdf,-3.745
CHEMBL2079793_preprocessed_conf8_out.sdf,-4.168
CHEMBL2095208_preprocessed_conf1_out.sdf,-4.262
CHEMBL531_preprocessed_conf6_out.sdf,-4.531
CHEMBL702_preprocessed_conf8_out.sdf,-3.918
CHEMBL61006_preprocessed_conf3_out.sdf,-5.5
CHEMBL1199080_preprocessed_conf4_out.sdf,-3.891
CHEMBL278398_preprocessed_conf5_out.sdf,-4.533
CHEMBL1465_preprocessed_conf6_out.sdf,-4.736
CHEMBL1128_preprocessed_conf8_out.sdf,-4.237
CHEMBL938_preprocessed_conf1_out.sdf,-2.852
CHEMBL1870768_preprocessed_conf2_out.sdf,-4.845
CHEMBL1506_preprocessed_conf9_out.sdf,-4.116
CHEMBL2048028_preprocessed_conf1_out.sdf,-4.549
CHEMBL254328_preprocessed_conf8_out.sdf,-5.02
CHEMBL1200879_preprocessed_conf9_out.sdf,-4.763
CHEMBL240597_preprocessed_conf5_out.sdf,-4.806
CHEMBL191083_preprocessed_conf4_out.sdf,-3.484
CHEMBL447868_preprocessed_conf0_out.sdf,-5.256
CHEMBL1200929_preprocessed_conf7_out.sdf,-2.224
CHEMBL1533310_preprocessed_conf3_out.sdf,-4.744
CHEMBL4303288_preprocessed_conf8_out.sdf,-6.205
CHEMBL3989958_preprocessed_conf8_out.sdf,-4.581
CHEMBL267495_preprocessed_conf8_out.sdf,-4.015
CHEMBL3040581_preprocessed_conf6_out.sdf,-3.112
CHEMBL469_preprocessed_conf8_out.sdf,-4.651
CHEMBL1023_preprocessed_conf9_out.sdf,-4.71
CHEMBL783_preprocessed_conf1_out.sdf,-4.689
CHEMBL1200598_preprocessed_conf2_out.sdf,-4.334
CHEMBL1201189_preprocessed_conf9_out.sdf,-0.693
CHEMBL1200635_preprocessed_conf6_out.sdf,-4.601
CHEMBL1229937_preprocessed_conf4_out.sdf,-2.863
CHEMBL1200630_preprocessed_conf1_out.sdf,-3.186
CHEMBL1201864_preprocessed_conf1_out.sdf,-4.341
CHEMBL1200925_preprocessed_conf9_out.sdf,-2.192
CHEMBL2356023_preprocessed_conf5_out.sdf,-4.742
CHEMBL128_preprocessed_conf1_out.sdf,-4.595
CHEMBL537_preprocessed_conf0_out.sdf,-4.77
CHEMBL887_preprocessed_conf0_out.sdf,-4.291
CHEMBL1200341_preprocessed_conf0_out.sdf,-4.811
CHEMBL1010_preprocessed_conf8_out.sdf,-5.303
CHEMBL1673148_preprocessed_conf9_out.sdf,-5.482
CHEMBL110458_preprocessed_conf5_out.sdf,-3.71
CHEMBL1201317_preprocessed_conf0_out.sdf,-2.705
CHEMBL1173655_preprocessed_conf3_out.sdf,-4.93
CHEMBL1200664_preprocessed_conf4_out.sdf,-2.539
CHEMBL1083993_preprocessed_conf7_out.sdf,-4.981
CHEMBL1110_preprocessed_conf9_out.sdf,-4.597
CHEMBL926_preprocessed_conf7_out.sdf,-4.713
CHEMBL1726_preprocessed_conf8_out.sdf,-3.643
CHEMBL1199324_preprocessed_conf3_out.sdf,-4.072
CHEMBL1564_preprocessed_conf2_out.sdf,-5.413
CHEMBL119_preprocessed_conf1_out.sdf,-4.502
CHEMBL113178_preprocessed_conf7_out.sdf,-3.757
CHEMBL702_preprocessed_conf7_out.sdf,-4.266
CHEMBL3989401_preprocessed_conf9_out.sdf,-3.804
CHEMBL273575_preprocessed_conf9_out.sdf,-3.892
CHEMBL1590946_preprocessed_conf8_out.sdf,-3.89
CHEMBL3894860_preprocessed_conf4_out.sdf,-4.222
CHEMBL42_preprocessed_conf1_out.sdf,-4.435
CHEMBL1443_preprocessed_conf5_out.sdf,-4.086
CHEMBL591_preprocessed_conf5_out.sdf,-3.19
CHEMBL1200971_preprocessed_conf3_out.sdf,-4.826
CHEMBL1201191_preprocessed_conf9_out.sdf,-4.355
CHEMBL450_preprocessed_conf0_out.sdf,-3.795
CHEMBL1625_preprocessed_conf7_out.sdf,-4.346
CHEMBL1117_preprocessed_conf0_out.sdf,-4.911
CHEMBL5072826_preprocessed_conf4_out.sdf,-1.277
CHEMBL1200843_preprocessed_conf2_out.sdf,-5.349
CHEMBL511_preprocessed_conf5_out.sdf,-3.926
CHEMBL3989843_preprocessed_conf3_out.sdf,-7.356
CHEMBL2364623_preprocessed_conf6_out.sdf,-3.767
CHEMBL227875_preprocessed_conf8_out.sdf,-3.4
CHEMBL2103827_preprocessed_conf0_out.sdf,-4.245
CHEMBL1161681_preprocessed_conf3_out.sdf,-1.857
CHEMBL1732_preprocessed_conf6_out.sdf,-5.458
CHEMBL1697851_preprocessed_conf6_out.sdf,-4.099
CHEMBL189_preprocessed_conf3_out.sdf,-5.054
CHEMBL244888_preprocessed_conf9_out.sdf,-4.524
CHEMBL115_preprocessed_conf2_out.sdf,-4.405
CHEMBL1200517_preprocessed_conf1_out.sdf,-5.453
CHEMBL117785_preprocessed_conf4_out.sdf,-4.149
CHEMBL364713_preprocessed_conf7_out.sdf,-4.142
CHEMBL1200974_preprocessed_conf5_out.sdf,-4.39
CHEMBL4650216_preprocessed_conf3_out.sdf,-4.154
CHEMBL1290_preprocessed_conf7_out.sdf,-3.847
CHEMBL1169_preprocessed_conf7_out.sdf,-5.28
CHEMBL304902_preprocessed_conf6_out.sdf,-4.518
CHEMBL1746_preprocessed_conf3_out.sdf,-6.576
CHEMBL605_preprocessed_conf1_out.sdf,-3.762
CHEMBL3707377_preprocessed_conf5_out.sdf,-4.579
CHEMBL865_preprocessed_conf5_out.sdf,-4.543
CHEMBL3989522_preprocessed_conf3_out.sdf,-3.88
CHEMBL496_preprocessed_conf1_out.sdf,-3.761
CHEMBL3544906_preprocessed_conf3_out.sdf,-6.645
CHEMBL666_preprocessed_conf5_out.sdf,-2.641
CHEMBL435966_preprocessed_conf3_out.sdf,-3.079
CHEMBL1240_preprocessed_conf7_out.sdf,-4.483
CHEMBL1201766_preprocessed_conf5_out.sdf,-3.342
CHEMBL527_preprocessed_conf0_out.sdf,-3.996
CHEMBL844_preprocessed_conf1_out.sdf,-3.759
CHEMBL1117_preprocessed_conf5_out.sdf,-4.813
CHEMBL154111_preprocessed_conf3_out.sdf,-4.492
CHEMBL588_preprocessed_conf3_out.sdf,-4.617
CHEMBL1200711_preprocessed_conf5_out.sdf,-5.967
CHEMBL1201785_preprocessed_conf3_out.sdf,-3.626
CHEMBL3989556_preprocessed_conf1_out.sdf,-3.902
CHEMBL1668_preprocessed_conf4_out.sdf,-3.959
CHEMBL2107830_preprocessed_conf8_out.sdf,-4.586
CHEMBL1200483_preprocessed_conf1_out.sdf,-5.1
CHEMBL695_preprocessed_conf4_out.sdf,-3.419
CHEMBL282042_preprocessed_conf5_out.sdf,-5.997
CHEMBL1201266_preprocessed_conf5_out.sdf,-4.046
CHEMBL1571_preprocessed_conf4_out.sdf,-4.457
CHEMBL2107386_preprocessed_conf2_out.sdf,-4.67
CHEMBL1200589_preprocessed_conf3_out.sdf,-3.648
CHEMBL2364609_preprocessed_conf3_out.sdf,-5.286
CHEMBL3643413_preprocessed_conf8_out.sdf,-4.449
CHEMBL282121_preprocessed_conf2_out.sdf,-3.379
CHEMBL277474_preprocessed_conf6_out.sdf,-4.971
CHEMBL1200563_preprocessed_conf1_out.sdf,-4.074
CHEMBL600_preprocessed_conf6_out.sdf,-3.118
CHEMBL14_preprocessed_conf4_out.sdf,-2.853
CHEMBL1592_preprocessed_conf2_out.sdf,-4.743
CHEMBL1200430_preprocessed_conf8_out.sdf,-4.735
CHEMBL1200322_preprocessed_conf9_out.sdf,-4.633
CHEMBL1200855_preprocessed_conf7_out.sdf,-3.119
CHEMBL885_preprocessed_conf5_out.sdf,-3.382
CHEMBL1464_preprocessed_conf3_out.sdf,-5.339
CHEMBL2105684_preprocessed_conf3_out.sdf,-4.398
CHEMBL1200984_preprocessed_conf6_out.sdf,-3.729
CHEMBL19224_preprocessed_conf0_out.sdf,-3.92
CHEMBL1138_preprocessed_conf2_out.sdf,-4.895
CHEMBL24944_preprocessed_conf6_out.sdf,-4.082
CHEMBL4173394_preprocessed_conf8_out.sdf,-4.525
CHEMBL1682_preprocessed_conf8_out.sdf,-3.709
CHEMBL2103854_preprocessed_conf0_out.sdf,-4.553
CHEMBL3039504_preprocessed_conf8_out.sdf,-4.799
CHEMBL692_preprocessed_conf0_out.sdf,-2.522
CHEMBL1200660_preprocessed_conf0_out.sdf,-3.264
CHEMBL1601669_preprocessed_conf5_out.sdf,-4.396
CHEMBL1200411_preprocessed_conf1_out.sdf,-3.969
CHEMBL1695_preprocessed_conf3_out.sdf,-4.197
CHEMBL1464_preprocessed_conf7_out.sdf,-5.068
CHEMBL19236_preprocessed_conf8_out.sdf,-3.69
CHEMBL261772_preprocessed_conf2_out.sdf,-4.596
CHEMBL1479_preprocessed_conf4_out.sdf,-4.547
CHEMBL282575_preprocessed_conf6_out.sdf,-4.817
CHEMBL1200725_preprocessed_conf8_out.sdf,-4.472
CHEMBL2105233_preprocessed_conf4_out.sdf,-3.214
CHEMBL1201000_preprocessed_conf1_out.sdf,-3.705
CHEMBL1220_preprocessed_conf7_out.sdf,-3.137
CHEMBL1201168_preprocessed_conf1_out.sdf,-3.866
CHEMBL11_preprocessed_conf1_out.sdf,-4.239
CHEMBL1788385_preprocessed_conf3_out.sdf,-3.826
CHEMBL529437_preprocessed_conf5_out.sdf,-4.423
CHEMBL1983268_preprocessed_conf0_out.sdf,-4.64
CHEMBL1014_preprocessed_conf2_out.sdf,-4.694
CHEMBL238071_preprocessed_conf3_out.sdf,-4.143
